pha,H,G,diameter,albedo,rot_per,BV,UB,spec_B,spec_T,e,a,q,i,om,w,ma,ad,n,per,per.y,moid,class,data_arc,condition_code
0,13.12,,,,8.427,,,7,153,0.2777,3.08,2.224,7.28,341.75,315.73,87.97,3.93,0.1824,1970.0,5.4,1.22,8,16139.0,0
0,14.8,,,,,,,7,153,0.2369,2.621,2.0,5.67,347.22,28.83,74.21,3.24,0.2323,1550.0,4.24,1.0,8,15727.0,0
0,13.42,,,,,,,7,153,0.1736,3.047,2.518,10.09,220.69,105.08,114.83,3.58,0.1853,1940.0,5.32,1.53,8,14860.0,0
0,13.7,,,,,,,7,153,0.1045,3.023,2.707,9.99,241.26,149.33,70.05,3.34,0.1875,1920.0,5.26,1.72,8,14864.0,0
0,14.57,,,,,,,7,153,0.0729,2.243,2.079,5.11,259.14,156.01,175.74,2.41,0.2935,1230.0,3.36,1.09,8,14724.0,0
0,14.88,,,,,,,7,153,0.2003,2.594,2.075,7.47,325.17,323.61,190.52,3.11,0.2359,1530.0,4.18,1.07,8,14857.0,0
0,14.22,,,,,,,7,153,0.1175,3.028,2.672,9.5,201.47,150.86,104.4,3.38,0.1871,1920.0,5.27,1.67,8,14861.0,0
0,15.34,,,,,,,7,153,0.1092,2.252,2.006,2.53,266.88,339.35,337.07,2.5,0.2917,1230.0,3.38,0.993,8,15063.0,0
0,15.65,,,,,,,7,153,0.0621,2.262,2.122,4.71,345.58,325.37,230.87,2.4,0.2896,1240.0,3.4,1.11,8,14618.0,0
0,14.45,,,,,,,7,153,0.0719,3.001,2.785,4.16,206.41,53.18,232.07,3.22,0.1896,1900.0,5.2,1.77,8,15467.0,0
0,14.95,,,,,,,7,153,0.1683,2.581,2.147,3.48,327.73,1.75,168.7,3.02,0.2376,1510.0,4.15,1.14,8,14864.0,0
0,15.22,,,,43.263,,,7,153,0.207,2.626,2.082,6.08,168.09,125.29,115.12,3.17,0.2316,1550.0,4.26,1.07,8,14855.0,0
0,13.96,,,,,,,7,153,0.0941,2.997,2.715,0.82,279.9,78.66,135.71,3.28,0.19,1890.0,5.19,1.71,8,15727.0,0
0,14.6,,,,,,,7,153,0.1051,3.008,2.692,8.08,289.86,109.63,74.46,3.32,0.1889,1910.0,5.22,1.71,8,15263.0,0
0,14.82,,,,4.116,,,7,153,0.3067,2.636,1.828,1.73,1.33,352.84,67.84,3.44,0.2303,1560.0,4.28,0.824,8,15666.0,0
0,14.34,,,,10.518,,,7,153,0.2104,2.316,1.829,7.77,345.47,260.16,213.55,2.8,0.2796,1290.0,3.52,0.837,8,24878.0,0
0,15.41,,,,3.595,,,7,153,0.0752,1.963,1.815,19.15,241.24,247.35,291.08,2.11,0.3585,1000.0,2.75,0.885,7,14940.0,0
0,13.69,,,,8.81,,,7,153,0.3503,2.347,1.525,22.49,131.68,289.89,48.03,3.17,0.2741,1310.0,3.6,0.671,9,13046.0,0
0,14.12,,,,3.68578,,,7,153,0.095,2.25,2.036,3.69,272.77,172.71,162.13,2.46,0.2921,1230.0,3.37,1.05,8,12585.0,0
0,14.84,,,,,,,7,153,0.1519,2.276,1.93,3.86,192.03,286.8,88.03,2.62,0.2871,1250.0,3.43,0.95,8,12492.0,0
0,14.38,,,,,,,7,153,0.0803,2.327,2.14,4.55,10.95,92.84,39.54,2.51,0.2777,1300.0,3.55,1.16,8,14071.0,0
0,15.11,,,,3.571,,,7,153,0.2437,2.36,1.785,2.52,157.32,201.02,69.65,2.94,0.2718,1320.0,3.63,0.782,8,12095.0,0
0,12.9,,,,,,,7,153,0.1382,2.975,2.564,14.28,145.21,175.34,187.64,3.39,0.1921,1870.0,5.13,1.55,8,12122.0,0
0,13.47,,,,4.596,,,7,153,0.1566,3.158,2.664,2.17,125.65,301.55,289.67,3.65,0.1756,2050.0,5.61,1.68,8,12075.0,0
0,14.8,,,,,,,7,153,0.1646,2.343,1.958,7.54,114.58,210.75,124.09,2.73,0.2747,1310.0,3.59,0.95,8,12072.0,0
0,13.44,,,,,,,7,153,0.1274,2.562,2.235,11.79,135.2,62.76,359.97,2.89,0.2404,1500.0,4.1,1.26,8,11761.0,0
0,14.96,,,,,,,7,153,0.0741,2.239,2.073,5.41,140.1,19.17,91.51,2.4,0.2942,1220.0,3.35,1.08,8,13669.0,0
0,14.34,,,,,,,7,153,0.1814,2.271,1.859,6.84,25.68,327.94,182.78,2.68,0.288,1250.0,3.42,0.859,8,23961.0,0
0,13.78,,,,4.7688,,,7,153,0.1359,2.254,1.948,7.4,107.02,318.78,176.35,2.56,0.2912,1240.0,3.38,0.969,8,11544.0,0
0,14.23,,,,,,,7,153,0.156,2.431,2.052,5.41,234.08,92.52,358.29,2.81,0.26,1380.0,3.79,1.05,8,11515.0,0
0,14.8,,,,3.61,,,7,153,0.0934,2.242,2.033,2.98,186.64,357.03,56.69,2.45,0.2936,1230.0,3.36,1.04,8,26135.0,0
0,13.5,,,,,,,7,153,0.0338,3.041,2.938,6.32,175.81,0.48,304.74,3.14,0.1858,1940.0,5.3,1.94,8,11146.0,0
0,15.45,,,,,,,7,153,0.1641,2.407,2.012,2.0,193.45,33.25,70.13,2.8,0.2639,1360.0,3.74,1.0,8,16060.0,0
0,15.07,,,,18.233,,,7,153,0.0991,1.921,1.73,19.63,223.62,145.87,152.68,2.11,0.3702,972.0,2.66,0.754,7,10955.0,0
0,14.34,,,,,,,7,153,0.1634,2.561,2.142,13.28,205.66,204.74,137.14,2.98,0.2405,1500.0,4.1,1.16,8,10758.0,0
0,14.52,,,,,,,7,153,0.1559,2.209,1.864,3.0,197.93,48.04,12.63,2.55,0.3002,1200.0,3.28,0.854,8,10609.0,0
0,14.99,,,,,,,7,153,0.1599,2.267,1.905,5.02,325.65,77.61,172.05,2.63,0.2887,1250.0,3.41,0.921,8,14111.0,0
0,15.29,,,,,,,7,153,0.1197,2.278,2.006,0.66,205.13,47.45,273.41,2.55,0.2866,1260.0,3.44,0.992,8,10385.0,0
0,14.89,,,,,,,7,153,0.1969,2.319,1.863,5.39,87.77,284.57,105.11,2.78,0.2791,1290.0,3.53,0.872,8,11147.0,0
0,14.9,,,,6.307,,,7,153,0.1816,2.311,1.891,6.53,179.56,207.16,122.76,2.73,0.2805,1280.0,3.51,0.898,8,10398.0,0
0,14.62,,,,,,,7,153,0.0739,2.296,2.126,4.98,205.15,212.34,131.55,2.47,0.2833,1270.0,3.48,1.14,8,11962.0,0
0,14.08,,,,,,,7,153,0.1356,2.546,2.201,2.16,138.55,295.69,127.5,2.89,0.2426,1480.0,4.06,1.22,8,10835.0,0
0,12.5,,,,15.674,,,7,153,0.0511,3.015,2.861,8.94,300.91,301.38,206.26,3.17,0.1883,1910.0,5.24,1.86,8,13921.0,0
0,13.27,,,,,,,7,153,0.1222,3.042,2.67,10.43,168.23,158.95,135.0,3.41,0.1858,1940.0,5.31,1.66,8,12069.0,0
0,13.32,,,,,,,7,153,0.1208,3.205,2.818,1.9,159.09,77.08,82.79,3.59,0.1718,2100.0,5.74,1.81,10,17809.0,0
0,15.14,,,,,,,7,153,0.0932,2.322,2.106,7.31,104.73,124.11,230.88,2.54,0.2785,1290.0,3.54,1.11,8,10860.0,0
0,14.72,,,,,,,7,153,0.1097,2.225,1.981,5.16,35.77,108.27,138.48,2.47,0.297,1210.0,3.32,1.0,8,11627.0,0
0,14.68,,,,,,,7,153,0.1129,2.302,2.042,5.32,107.07,264.19,142.5,2.56,0.2821,1280.0,3.49,1.05,8,11595.0,0
0,14.43,,,,,,,7,153,0.1116,2.267,2.014,4.5,52.14,33.08,131.44,2.52,0.2887,1250.0,3.41,1.03,8,24441.0,0
0,14.13,,,,9.801,,,7,153,0.1439,2.29,1.961,6.0,89.98,293.35,147.21,2.62,0.2843,1270.0,3.47,0.974,8,9959.0,0
0,14.45,,,,,,,7,153,0.0769,2.931,2.705,1.59,206.6,108.3,188.73,3.16,0.1964,1830.0,5.02,1.69,8,9937.0,0
0,14.1,,,,,,,7,153,0.2237,2.907,2.256,11.01,343.01,271.45,250.3,3.56,0.1989,1810.0,4.96,1.28,8,15930.0,0
0,15.55,,,,,,,7,153,0.129,2.161,1.882,1.64,217.22,30.43,122.12,2.44,0.3104,1160.0,3.18,0.869,8,9705.0,0
0,14.85,,,,,,,7,153,0.1069,2.461,2.198,6.43,172.62,91.74,11.5,2.72,0.2553,1410.0,3.86,1.2,8,9981.0,0
0,13.18,,,,13.95,,,7,153,0.047,3.084,2.939,9.52,30.63,248.04,102.31,3.23,0.182,1980.0,5.42,1.94,8,16612.0,0
0,14.04,,,,,,,7,153,0.0628,3.01,2.821,9.27,289.52,60.88,119.85,3.2,0.1888,1910.0,5.22,1.83,8,12115.0,0
0,12.93,,,,,,,7,153,0.0884,3.034,2.766,11.88,13.03,160.68,296.44,3.3,0.1865,1930.0,5.28,1.77,8,25531.0,0
0,15.23,,,,,,,7,153,0.1005,2.26,2.033,6.36,33.29,154.63,17.69,2.49,0.2902,1240.0,3.4,1.04,8,11034.0,0
0,13.14,,,,32.9034,,,7,153,0.3162,1.996,1.365,29.74,263.31,344.95,91.79,2.63,0.3494,1030.0,2.82,0.359,9,26263.0,0
0,15.16,,,,,,,7,153,0.2791,2.194,1.582,4.16,41.97,303.49,305.35,2.81,0.3033,1190.0,3.25,0.58,9,16442.0,0
0,15.21,,,,,,,7,153,0.1406,2.223,1.911,4.79,199.15,304.41,116.73,2.54,0.2973,1210.0,3.32,0.928,8,15259.0,0
0,14.34,,,,,,,7,153,0.0993,2.302,2.074,7.57,89.72,326.39,81.88,2.53,0.2821,1280.0,3.49,1.09,8,12716.0,0
0,15.0,,,,,,,7,153,0.1318,2.239,1.944,6.14,207.65,216.79,173.56,2.53,0.2942,1220.0,3.35,0.96,8,26103.0,0
0,14.74,,,,,,,7,153,0.0589,2.292,2.157,2.06,197.72,96.53,226.63,2.43,0.2841,1270.0,3.47,1.14,8,12702.0,0
0,14.85,,,,,,,7,153,0.1506,2.303,1.956,4.12,242.11,143.43,117.63,2.65,0.2819,1280.0,3.5,0.963,8,10605.0,0
0,14.77,,,,11.8017,,,7,153,0.1358,2.325,2.01,6.26,280.64,90.08,107.31,2.64,0.2779,1300.0,3.55,1.02,8,22274.0,0
0,15.23,,,,,,,7,153,0.1736,2.304,1.904,2.51,250.05,152.96,102.32,2.7,0.2818,1280.0,3.5,0.913,8,11617.0,0
0,14.72,,,,,,,7,153,0.1645,2.42,2.022,6.51,30.64,61.15,248.25,2.82,0.2618,1380.0,3.77,1.05,8,17417.0,0
0,15.63,,,,30.165,,,7,153,0.1822,2.372,1.94,2.71,142.56,291.66,350.52,2.8,0.2697,1330.0,3.65,0.957,8,16118.0,0
0,15.37,,,,,,,7,153,0.1716,2.387,1.978,1.46,240.94,202.77,316.17,2.8,0.2672,1350.0,3.69,0.994,8,16076.0,0
0,15.3,,,,,,,7,153,0.2026,2.423,1.932,2.71,354.07,92.76,279.39,2.91,0.2613,1380.0,3.77,0.951,8,10459.0,0
0,13.04,,,,8.9686,,,7,153,0.1915,2.606,2.107,12.72,349.92,326.32,170.45,3.11,0.2342,1540.0,4.21,1.11,8,14240.0,0
0,13.68,,,,,,,7,153,0.0382,2.995,2.881,10.08,24.66,302.82,157.2,3.11,0.1901,1890.0,5.18,1.89,8,10794.0,0
0,13.71,,,,,,,7,153,0.1183,2.981,2.629,11.31,141.94,256.92,87.72,3.33,0.1915,1880.0,5.15,1.66,8,11210.0,0
0,14.61,,,,,,,7,153,0.0239,2.197,2.145,6.48,12.26,11.34,250.82,2.25,0.3026,1190.0,3.26,1.15,8,14856.0,0
0,14.36,,,,,,,7,153,0.1601,2.284,1.919,6.28,108.6,171.84,225.79,2.65,0.2854,1260.0,3.45,0.904,8,26114.0,0
0,14.9,,,,,,,7,153,0.1787,2.687,2.207,4.94,166.07,36.73,131.91,3.17,0.2237,1610.0,4.41,1.21,8,22309.0,0
0,14.15,,,,15.3944,,,7,153,0.1916,2.279,1.842,3.88,23.46,279.97,242.53,2.72,0.2865,1260.0,3.44,0.833,8,21726.0,0
0,13.7,,,,,,,7,153,0.179,2.259,1.854,7.14,169.32,156.73,243.1,2.66,0.2904,1240.0,3.39,0.846,8,11481.0,0
0,14.47,,,,,,,7,153,0.1316,2.587,2.246,9.43,198.87,83.5,187.89,2.93,0.2369,1520.0,4.16,1.26,8,10980.0,0
0,15.38,,,,,,,7,153,0.1126,2.198,1.95,3.69,189.36,153.71,326.14,2.45,0.3025,1190.0,3.26,0.944,8,17440.0,0
0,14.06,,,,16.6062,,,7,153,0.2199,2.282,1.78,5.14,270.1,104.9,160.21,2.78,0.2859,1260.0,3.45,0.79,8,19268.0,0
0,14.7,,,,,,,7,153,0.104,2.236,2.004,4.45,154.81,2.03,86.31,2.47,0.2948,1220.0,3.34,1.01,8,11095.0,0
0,13.66,,,,,,,7,153,0.0193,2.853,2.798,1.43,345.38,161.61,53.08,2.91,0.2045,1760.0,4.82,1.81,8,11166.0,0
0,14.17,,,,5.706,,,7,153,0.166,2.285,1.906,4.74,141.2,247.9,152.15,2.66,0.2853,1260.0,3.45,0.917,8,14029.0,0
0,14.38,,,,,,,7,153,0.1077,2.242,2.001,1.44,290.48,260.99,10.65,2.48,0.2936,1230.0,3.36,1.0,8,15773.0,0
0,12.77,,,,,,,7,153,0.1081,3.008,2.683,11.71,100.47,237.21,161.45,3.33,0.1889,1910.0,5.22,1.69,8,16159.0,0
0,13.92,,,,,,,7,153,0.0747,2.898,2.682,1.96,177.8,174.69,196.22,3.11,0.1998,1800.0,4.93,1.68,8,15238.0,0
0,14.43,,,,,,,7,153,0.0256,2.906,2.831,1.0,277.88,198.74,35.07,2.98,0.199,1810.0,4.95,1.85,8,22106.0,0
0,14.37,,,,,,,7,153,0.0251,2.651,2.584,5.33,341.79,325.92,125.99,2.72,0.2283,1580.0,4.32,1.57,8,22312.0,0
0,14.39,,,,,,,7,153,0.0401,2.886,2.77,2.7,54.06,19.56,115.92,3.0,0.2011,1790.0,4.9,1.78,8,22142.0,0
0,15.36,,,,,,,7,153,0.0874,2.663,2.43,4.75,25.94,290.62,75.73,2.9,0.2268,1590.0,4.35,1.42,8,22312.0,0
0,14.1,,,,,,,7,153,0.0188,2.882,2.827,3.77,116.08,52.64,23.15,2.94,0.2015,1790.0,4.89,1.84,8,22136.0,0
0,12.53,,,,,,,7,153,0.0554,2.993,2.827,10.51,356.88,149.64,322.78,3.16,0.1903,1890.0,5.18,1.84,8,21192.0,0
0,15.54,,,,,,,7,153,0.0193,2.238,2.195,1.77,215.82,52.59,341.57,2.28,0.2943,1220.0,3.35,1.18,8,18343.0,0
0,15.49,,,,,,,7,153,0.1281,2.261,1.971,3.64,330.92,272.73,298.02,2.55,0.2899,1240.0,3.4,0.964,8,18271.0,0
0,14.55,,,,,,,7,153,0.119,2.649,2.333,1.91,214.73,139.73,79.42,2.96,0.2286,1570.0,4.31,1.33,8,17557.0,0
0,13.59,,,,,,,7,153,0.0598,3.002,2.822,1.25,333.18,95.83,44.59,3.18,0.1895,1900.0,5.2,1.84,8,17563.0,0
0,14.56,,,,,,,7,153,0.1981,2.408,1.931,4.87,13.2,275.8,24.99,2.89,0.2637,1370.0,3.74,0.924,8,17509.0,0
0,15.87,,,,3.13,,,7,153,0.2055,2.399,1.906,1.69,223.7,188.75,327.79,2.89,0.2652,1360.0,3.72,0.917,8,17543.0,0
0,13.19,,,,,,,7,153,0.0214,2.989,2.925,9.78,168.73,318.93,4.44,3.05,0.1907,1890.0,5.17,1.94,8,17569.0,0
0,14.74,,,,,,,7,153,0.0248,2.715,2.648,4.49,117.83,17.95,215.65,2.78,0.2203,1630.0,4.47,1.66,8,16061.0,0
0,13.72,,,,11.197,,,7,153,0.0606,2.903,2.727,0.81,265.34,144.56,143.22,3.08,0.1993,1810.0,4.95,1.74,8,16132.0,0
0,14.79,,,,,,,7,153,0.2305,2.3,1.77,5.23,133.23,214.44,144.2,2.83,0.2826,1270.0,3.49,0.766,8,15771.0,0
0,14.55,,,,,,,7,153,0.1496,2.291,1.948,5.68,176.37,144.78,208.49,2.63,0.2842,1270.0,3.47,0.94,8,15746.0,0
0,14.26,,,,,,,7,153,0.0717,2.983,2.769,8.76,181.15,260.65,61.66,3.2,0.1913,1880.0,5.15,1.8,8,24842.0,0
0,15.16,,,,1.16,,,7,153,0.0759,2.523,2.331,1.45,260.22,272.03,75.98,2.71,0.246,1460.0,4.01,1.34,8,15675.0,0
0,14.76,,,,,,,7,153,0.0589,2.981,2.805,2.28,313.74,269.24,299.87,3.16,0.1915,1880.0,5.15,1.8,8,15471.0,0
0,15.62,,,,,,,7,153,0.078,2.512,2.316,3.44,165.14,271.93,180.75,2.71,0.2475,1450.0,3.98,1.33,8,14726.0,0
0,15.72,,,,,,,7,153,0.1076,2.208,1.971,7.6,173.49,218.87,302.23,2.45,0.3003,1200.0,3.28,0.982,8,14809.0,0
0,14.83,,,,,,,7,153,0.2371,2.336,1.782,3.69,346.25,323.35,127.59,2.89,0.276,1300.0,3.57,0.771,8,14665.0,0
0,13.85,,,,,,,7,153,0.1956,3.206,2.579,1.98,138.87,200.55,9.11,3.83,0.1717,2100.0,5.74,1.57,10,14671.0,0
0,14.71,,,,,,,7,153,0.1347,2.339,2.024,6.24,206.12,142.16,131.88,2.65,0.2756,1310.0,3.58,1.02,8,14549.0,0
0,13.42,,,,,,,7,153,0.1093,3.037,2.705,10.28,191.66,231.37,48.51,3.37,0.1862,1930.0,5.29,1.73,8,13898.0,0
0,14.77,,,,,,,7,153,0.1605,2.285,1.918,4.98,25.64,5.27,172.65,2.65,0.2854,1260.0,3.45,0.924,8,13018.0,0
0,13.79,,,,,,,7,153,0.2486,2.554,1.919,4.72,155.08,241.04,191.75,3.19,0.2415,1490.0,4.08,0.931,8,25715.0,0
0,14.79,,,,6.06,,,7,153,0.0925,2.306,2.093,4.16,155.0,42.39,314.79,2.52,0.2815,1280.0,3.5,1.09,8,12663.0,0
0,15.4,,,,,,,7,153,0.2199,2.348,1.832,3.04,133.26,255.59,72.66,2.86,0.2739,1310.0,3.6,0.84,8,16065.0,0
0,15.56,,,,3.153,,,7,153,0.2306,2.329,1.792,1.7,89.81,244.73,150.46,2.87,0.2773,1300.0,3.55,0.784,8,12119.0,0
0,13.26,,,,,,,7,153,0.1001,3.076,2.768,9.0,188.78,163.65,86.18,3.38,0.1827,1970.0,5.4,1.77,8,12115.0,0
0,14.51,,,,9.604,,,7,153,0.2014,3.038,2.426,1.36,296.49,5.5,129.81,3.65,0.1862,1930.0,5.29,1.41,8,12059.0,0
0,13.94,,,,,,,7,153,0.1157,2.317,2.049,6.0,181.45,186.94,151.39,2.59,0.2795,1290.0,3.53,1.05,8,14626.0,0
0,14.16,,,,,,,7,153,0.1763,3.04,2.504,1.27,21.77,0.84,85.95,3.58,0.1859,1940.0,5.3,1.51,8,15658.0,0
0,13.15,,,,,,,7,153,0.1022,3.016,2.708,9.79,194.09,166.51,126.85,3.32,0.1881,1910.0,5.24,1.71,8,25647.0,0
0,13.83,,,,,,,7,153,0.1047,2.37,2.122,7.28,81.91,340.4,27.23,2.62,0.2701,1330.0,3.65,1.14,8,12007.0,0
0,13.52,,,,,,,7,153,0.1188,2.941,2.592,0.85,304.81,57.76,145.85,3.29,0.1954,1840.0,5.04,1.59,8,15363.0,0
0,13.99,,,,56.6,,,7,153,0.0305,1.911,1.853,25.74,356.94,2.79,201.95,1.97,0.3731,965.0,2.64,0.849,7,14344.0,0
0,15.97,,,,,,,7,153,0.0707,1.929,1.792,19.15,240.08,255.82,33.19,2.06,0.368,978.0,2.68,0.873,7,11465.0,0
0,12.94,,,,,,,7,153,0.1535,2.765,2.34,10.45,97.69,313.99,289.75,3.19,0.2144,1680.0,4.6,1.37,8,24303.0,0
0,13.8,,,,,,,7,153,0.1019,2.999,2.693,3.82,157.47,335.53,8.78,3.3,0.1898,1900.0,5.19,1.71,8,12093.0,0
0,13.44,,,,6.188,,,7,153,0.0992,3.138,2.827,6.2,71.44,116.35,227.29,3.45,0.1773,2030.0,5.56,1.84,8,23117.0,0
0,13.75,,,,3.39153,,,7,153,0.1207,2.382,2.095,6.18,252.87,135.55,40.7,2.67,0.268,1340.0,3.68,1.11,8,12015.0,0
0,14.39,,,,,,,7,153,0.0496,2.372,2.255,2.83,141.69,53.48,241.95,2.49,0.2698,1330.0,3.65,1.25,8,11039.0,0
0,15.04,,,,,,,7,153,0.2338,2.371,1.817,3.4,23.69,17.77,69.3,2.93,0.27,1330.0,3.65,0.825,8,25525.0,0
0,12.89,,,,3.72,,,7,153,0.2526,3.983,2.977,2.35,352.01,27.48,295.72,4.99,0.124,2900.0,7.95,1.98,10,10841.0,0
0,14.4,,,,,,,7,153,0.1948,2.652,2.136,5.41,52.24,4.0,54.65,3.17,0.2282,1580.0,4.32,1.15,8,11346.0,0
0,13.41,,,,,,,7,153,0.2115,2.995,2.362,12.27,137.13,71.13,268.76,3.63,0.1901,1890.0,5.18,1.39,8,13667.0,0
0,15.56,,,,,,,7,153,0.2043,2.247,1.788,5.94,5.43,339.99,252.33,2.71,0.2927,1230.0,3.37,0.783,8,14108.0,0
0,15.1,,,,,,,7,153,0.1407,2.261,1.943,2.35,204.86,104.26,257.43,2.58,0.2899,1240.0,3.4,0.931,8,10473.0,0
0,14.7,,,,2.7286,,,7,153,0.1871,2.263,1.84,5.84,2.92,17.51,208.87,2.69,0.2895,1240.0,3.4,0.843,8,16689.0,0
0,14.29,,,,43.0,,,7,153,0.197,2.285,1.835,6.56,205.29,185.71,175.95,2.74,0.2854,1260.0,3.45,0.841,8,12993.0,0
0,13.95,,,,,,,7,153,0.1478,2.328,1.984,7.12,51.24,273.72,153.8,2.67,0.2775,1300.0,3.55,0.988,8,11112.0,0
0,14.01,,,,,,,7,153,0.0708,2.313,2.15,5.75,173.84,43.76,310.71,2.48,0.2801,1290.0,3.52,1.15,8,10559.0,0
0,14.05,,,,,,,7,153,0.103,2.324,2.085,5.39,12.36,54.48,84.8,2.56,0.2782,1290.0,3.54,1.1,8,23251.0,0
0,14.91,,,,9.089,,,7,153,0.2221,2.375,1.848,3.18,118.06,267.75,53.13,2.9,0.2693,1340.0,3.66,0.855,8,10477.0,0
0,14.51,,,,,,,7,153,0.1792,2.47,2.027,2.12,224.75,187.47,276.87,2.91,0.2539,1420.0,3.88,1.04,8,12369.0,0
0,13.9,,,,,,,7,153,0.1605,2.547,2.138,6.3,42.96,182.81,7.04,2.96,0.2425,1480.0,4.06,1.13,8,14201.0,0
0,13.24,,,,,,,7,153,0.0543,3.066,2.9,10.01,161.93,307.15,343.2,3.23,0.1836,1960.0,5.37,1.93,8,10293.0,0
0,14.0,,,,,,,7,153,0.18,3.123,2.561,2.68,101.11,263.86,51.33,3.69,0.1786,2020.0,5.52,1.56,8,10262.0,0
0,13.13,,,,,,,7,153,0.1358,3.156,2.727,2.61,99.67,137.79,140.2,3.58,0.1758,2050.0,5.61,1.72,8,11622.0,0
0,14.33,,,,,,,7,153,0.1133,2.285,2.026,3.43,219.95,9.38,335.46,2.54,0.2854,1260.0,3.45,1.02,8,15539.0,0
0,14.72,,,,,,,7,153,0.1415,2.249,1.931,2.31,124.32,272.3,183.69,2.57,0.2921,1230.0,3.37,0.94,8,15181.0,0
0,14.5,,,,,,,7,153,0.1292,2.301,2.004,2.42,174.92,25.8,347.08,2.6,0.2824,1270.0,3.49,1.0,8,15166.0,0
0,14.59,,,,,,,7,153,0.101,2.283,2.052,3.51,224.62,333.15,24.89,2.51,0.2858,1260.0,3.45,1.05,8,11459.0,0
0,14.21,,,,,,,7,153,0.3331,2.703,1.802,16.82,69.54,264.47,48.84,3.6,0.2218,1620.0,4.44,0.884,8,11328.0,0
0,15.0,,,,2.4629,,,7,153,0.1515,1.855,1.574,24.81,69.64,88.33,196.52,2.14,0.39,923.0,2.53,0.737,9,24243.0,0
0,13.58,,,,,,,7,153,0.1161,3.081,2.723,0.41,68.85,79.24,321.01,3.44,0.1823,1980.0,5.41,1.73,8,10258.0,0
0,12.8,,,,,,,7,153,0.1127,3.167,2.81,8.65,35.38,134.79,286.09,3.52,0.1749,2060.0,5.64,1.82,8,15902.0,0
0,15.92,,,,,,,7,153,0.1296,2.162,1.882,1.05,78.18,171.67,123.69,2.44,0.31,1160.0,3.18,0.869,8,10149.0,0
0,15.12,,,,,,,7,153,0.0524,2.295,2.175,1.29,322.91,341.48,228.74,2.42,0.2835,1270.0,3.48,1.16,8,9390.0,0
0,14.42,,,,2.61,,,7,153,0.1694,2.342,1.945,5.84,224.72,105.9,135.23,2.74,0.275,1310.0,3.58,0.945,8,11118.0,0
0,14.86,,,,11.7667,,,7,153,0.152,2.315,1.963,20.99,245.34,88.92,178.36,2.67,0.2798,1290.0,3.52,1.08,8,9542.0,0
0,15.0,,,,,,,7,153,0.1472,2.327,1.985,2.69,286.63,121.52,118.82,2.67,0.2776,1300.0,3.55,0.996,8,14432.0,0
0,13.85,,,,,,,7,153,0.0793,2.326,2.141,5.71,276.01,186.61,61.06,2.51,0.2779,1300.0,3.55,1.16,8,11088.0,0
0,13.82,,,,,,,7,153,0.1295,2.975,2.59,11.65,30.06,219.92,243.16,3.36,0.1921,1870.0,5.13,1.59,8,10805.0,0
0,13.47,,,,3.4,,,7,153,0.0864,2.401,2.193,12.09,69.29,212.85,129.75,2.61,0.265,1360.0,3.72,1.19,8,11487.0,0
0,14.07,,,,2.882,,,7,153,0.0703,2.363,2.196,3.59,264.28,133.6,88.86,2.53,0.2714,1330.0,3.63,1.21,8,25614.0,0
0,15.27,,,,,,,7,153,0.1227,2.583,2.266,1.5,68.78,273.06,170.71,2.9,0.2374,1520.0,4.15,1.26,8,10676.0,0
0,14.38,,,,,,,7,153,0.0386,2.352,2.262,2.16,46.7,265.02,151.98,2.44,0.2732,1320.0,3.61,1.25,8,11552.0,0
0,14.08,,,,,,,7,153,0.1677,3.005,2.501,4.02,73.38,237.37,172.1,3.51,0.1892,1900.0,5.21,1.49,8,10757.0,0
0,14.58,,,,,,,7,153,0.2611,2.608,1.927,5.52,207.59,276.11,75.49,3.29,0.2341,1540.0,4.21,0.952,8,11188.0,0
0,12.82,,,,,,,7,153,0.1337,3.136,2.717,2.19,80.81,136.25,193.06,3.56,0.1775,2030.0,5.55,1.71,8,13340.0,0
0,12.27,,,,,,,7,153,0.0412,3.062,2.935,12.08,125.12,136.37,192.85,3.19,0.184,1960.0,5.36,1.93,8,9382.0,0
0,14.96,,,,3.20766,,,7,153,0.1166,1.947,1.72,23.81,86.63,266.39,112.61,2.17,0.3628,992.0,2.72,0.835,7,16087.0,0
0,14.11,,,,,,,7,153,0.1306,2.296,1.996,7.77,115.26,192.43,240.36,2.6,0.2832,1270.0,3.48,0.983,8,11079.0,0
0,14.14,,,,,,,7,153,0.1081,2.33,2.078,4.0,140.27,73.86,282.67,2.58,0.2772,1300.0,3.56,1.08,8,14125.0,0
0,14.27,,,,198.51,,,7,153,0.09,2.258,2.055,2.48,43.54,87.31,115.7,2.46,0.2904,1240.0,3.39,1.07,8,13577.0,0
0,14.39,,,,,,,7,153,0.121,2.257,1.984,5.72,77.77,358.31,162.93,2.53,0.2907,1240.0,3.39,0.999,8,15119.0,0
0,14.1,,,,,,,7,153,0.0804,2.275,2.092,5.4,88.92,15.89,112.85,2.46,0.2872,1250.0,3.43,1.11,8,11483.0,0
0,14.73,,,,,,,7,153,0.1727,2.405,1.99,3.36,78.41,175.1,135.54,2.82,0.2642,1360.0,3.73,0.976,8,10983.0,0
0,15.04,,,,4.7,,,7,153,0.085,2.295,2.1,5.03,111.06,86.57,8.03,2.49,0.2835,1270.0,3.48,1.11,8,11472.0,0
